MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Temp,Pressure,RainTomorrow
24.8,35.6,WNW,30.0,69.0,49.0,1009.6,No
25.0,34.7,E,26.0,82.0,48.0,1009.2,Yes
24.6,34.7,NNE,33.0,76.0,49.0,1010.8,No
25.1,35.1,WNW,28.0,76.0,46.0,1011.5,No
23.0,36.3,SSW,50.0,81.0,49.0,1006.1,No
26.0,35.6,N,44.0,78.0,37.0,1008.9,No
22.5,34.7,SE,24.0,79.0,43.0,1005.7,No
25.1,36.6,NW,48.0,64.0,49.0,1007.7,Yes
23.7,35.7,W,30.0,78.0,49.0,1008.5,No
24.1,37.2,SSE,39.0,76.0,49.0,1008.5,No
23.7,38.3,SSE,24.0,69.0,38.0,1008.5,No
22.9,37.5,E,31.0,78.0,32.0,1009.6,No
19.2,36.0,S,33.0,50.0,23.0,1010.4,No
16.5,37.7,ENE,30.0,61.0,18.0,1009.3,No
21.8,38.0,E,35.0,54.0,37.0,1011.0,No
23.1,37.5,E,35.0,69.0,38.0,1012.4,No
22.7,38.2,SSE,35.0,72.0,34.0,1009.8,No
23.0,37.9,ESE,39.0,65.0,37.0,1009.5,No
24.8,37.0,ESE,50.0,70.0,42.0,1009.5,Yes
24.2,37.1,W,28.0,78.0,49.0,1009.2,No
25.5,38.5,SE,43.0,82.0,34.0,1007.3,No
25.4,37.6,E,41.0,83.0,49.0,1007.0,No
24.6,38.7,SE,41.0,70.0,36.0,1006.4,No
24.9,35.0,SE,43.0,87.0,44.0,1007.1,Yes
25.7,35.6,ESE,28.0,76.0,47.0,1008.6,No
24.7,36.5,ESE,35.0,82.0,33.0,1009.5,No
24.4,36.6,NNW,28.0,79.0,47.0,1007.6,No
23.3,36.4,SSE,35.0,81.0,42.0,1007.8,No
23.1,36.0,S,26.0,74.0,34.0,1010.0,No
23.0,37.6,SSW,20.0,71.0,35.0,1009.3,No
22.7,37.5,SSE,30.0,74.0,34.0,1009.9,No
22.1,37.6,S,30.0,81.0,43.0,1010.0,No
20.8,38.4,S,30.0,76.0,29.0,1008.4,No
22.8,39.5,SSE,22.0,60.0,47.0,1008.8,No
26.0,38.8,E,56.0,71.0,48.0,1011.1,No
23.8,38.6,SE,24.0,73.0,42.0,1010.8,No
24.4,39.3,NW,35.0,74.0,39.0,1009.9,No
24.2,38.1,,,77.0,44.0,1010.1,No
23.8,38.2,NE,28.0,69.0,35.0,1012.0,No
23.2,38.6,SE,28.0,76.0,35.0,1013.4,No
24.3,39.3,ESE,28.0,68.0,39.0,1011.2,No
24.7,37.1,E,33.0,69.0,41.0,1011.0,No
22.8,35.3,E,43.0,71.0,44.0,1009.7,No
22.5,35.4,ENE,31.0,77.0,31.0,1013.2,No
22.8,34.6,SE,35.0,77.0,43.0,1013.8,No
22.0,35.1,E,44.0,77.0,45.0,1014.1,No
23.5,36.0,E,24.0,77.0,47.0,1012.7,No
24.2,36.3,ESE,31.0,69.0,38.0,1010.5,No
24.1,36.6,ESE,26.0,72.0,40.0,1010.7,No
25.0,36.8,W,26.0,76.0,43.0,1010.6,No
24.8,36.7,SW,31.0,75.0,48.0,1009.6,No
24.8,35.7,NNE,31.0,77.0,40.0,1011.1,No
23.8,32.9,ESE,39.0,38.0,47.0,1013.7,No
18.5,33.6,E,31.0,70.0,30.0,1013.9,No
17.1,35.0,ESE,28.0,49.0,25.0,1013.5,No
18.4,36.7,SSE,20.0,61.0,27.0,1013.0,No
19.5,36.2,NW,24.0,72.0,49.0,1012.8,No
21.8,36.8,E,28.0,72.0,40.0,1013.4,No
23.5,35.8,E,35.0,74.0,44.0,1015.2,No
21.9,35.5,ENE,33.0,69.0,37.0,1013.4,No
20.9,35.1,ESE,37.0,62.0,35.0,1014.4,No
21.7,31.7,SE,43.0,44.0,29.0,1015.0,No
19.4,32.7,SE,33.0,26.0,24.0,1014.2,No
15.2,31.2,SE,39.0,29.0,27.0,1015.5,No
14.6,32.0,ESE,41.0,31.0,41.0,1015.7,No
13.5,32.1,ESE,39.0,30.0,23.0,1017.2,No
12.1,32.2,ESE,39.0,34.0,20.0,,No
10.7,34.0,S,22.0,54.0,16.0,1014.8,No
,36.4,SE,30.0,58.0,38.0,1012.6,No
15.9,35.8,ESE,33.0,63.0,28.0,1013.1,No
17.3,32.0,E,37.0,31.0,40.0,1016.4,No
12.2,32.5,ESE,33.0,32.0,30.0,1015.2,No
14.0,32.5,ESE,43.0,47.0,29.0,1015.9,No
12.1,33.2,ESE,37.0,35.0,21.0,1017.0,No
12.0,33.5,E,30.0,44.0,19.0,1016.9,No
10.7,32.8,ESE,50.0,41.0,18.0,1017.2,No
13.0,28.7,ESE,43.0,39.0,26.0,1019.4,No
11.9,26.6,E,39.0,23.0,16.0,1020.3,No
9.2,29.3,ESE,39.0,27.0,19.0,1017.7,No
10.9,32.4,ESE,31.0,52.0,32.0,1016.3,No
18.0,34.1,E,30.0,72.0,35.0,1015.9,No
19.8,35.4,ENE,24.0,65.0,35.0,1015.6,No
19.4,34.8,ENE,26.0,67.0,42.0,1016.1,No
18.7,35.8,ESE,37.0,68.0,27.0,1016.6,No
12.2,31.3,ESE,30.0,29.0,17.0,1017.5,No
10.8,32.7,E,30.0,47.0,38.0,1017.9,No
17.0,34.5,E,35.0,46.0,30.0,1017.6,No
17.4,34.0,ESE,41.0,65.0,31.0,1015.9,No
17.0,33.5,SE,35.0,57.0,30.0,1015.6,No
15.6,34.6,ENE,43.0,68.0,36.0,1015.5,No
21.1,32.6,SE,37.0,54.0,34.0,1017.2,No
19.5,33.0,E,39.0,62.0,42.0,1015.8,No
14.1,32.5,,,37.0,14.0,1017.5,No
12.7,31.0,ESE,46.0,43.0,26.0,1017.7,No
14.5,30.5,ESE,46.0,98.0,29.0,1017.7,No
12.3,31.0,SE,39.0,62.0,26.0,1016.8,No
14.2,31.1,SE,41.0,73.0,43.0,1015.6,No
14.6,31.1,ENE,39.0,84.0,32.0,1016.2,No
15.0,31.5,E,44.0,60.0,40.0,1015.7,No
20.4,32.0,ESE,41.0,55.0,38.0,1015.3,No
18.9,33.2,ENE,28.0,74.0,39.0,1015.0,No
18.4,33.0,ESE,26.0,76.0,39.0,1015.4,No
17.9,33.9,ENE,30.0,64.0,32.0,1014.0,No
17.6,33.6,E,35.0,71.0,41.0,1014.0,No
19.5,32.9,E,41.0,58.0,30.0,1015.1,No
18.1,30.3,SE,31.0,38.0,26.0,1017.4,No
9.8,29.7,SE,37.0,36.0,21.0,1018.0,No
11.8,29.8,E,39.0,38.0,20.0,1016.5,No
7.4,31.2,E,28.0,44.0,32.0,1017.2,No
11.4,32.8,E,37.0,56.0,33.0,1016.5,No
15.3,32.5,E,39.0,65.0,29.0,1018.1,No
18.2,29.9,SSE,39.0,32.0,20.0,1020.6,No
11.1,28.3,ESE,41.0,31.0,24.0,1021.6,No
11.8,29.0,E,39.0,42.0,25.0,1020.4,No
8.6,30.0,E,33.0,47.0,32.0,1020.9,No
11.1,31.5,E,33.0,55.0,32.0,1019.3,No
11.6,32.0,ESE,35.0,47.0,29.0,1018.7,No
20.6,32.5,E,46.0,65.0,42.0,1019.2,No
14.7,30.0,SE,39.0,66.0,44.0,1018.4,No
12.6,30.0,SE,35.0,49.0,33.0,1017.0,No
11.0,31.1,E,44.0,56.0,26.0,1016.8,No
13.7,31.2,E,35.0,61.0,41.0,1015.6,No
20.7,31.5,E,41.0,53.0,26.0,1015.9,No
13.9,31.2,SE,46.0,55.0,32.0,1015.5,No
14.6,31.3,ESE,39.0,54.0,36.0,1017.2,No
13.2,31.5,ESE,35.0,64.0,36.0,1018.2,No
13.0,32.9,ESE,37.0,49.0,28.0,1018.4,No
13.8,32.0,ESE,39.0,55.0,24.0,1019.6,No
14.6,26.2,ESE,44.0,39.0,24.0,1022.2,No
10.6,26.2,ESE,48.0,43.0,22.0,1019.8,No
6.8,27.5,ESE,33.0,51.0,18.0,1019.0,No
10.5,27.7,ESE,43.0,44.0,21.0,1019.1,No
7.7,26.7,ESE,39.0,27.0,16.0,1020.4,No
6.8,27.7,ESE,44.0,27.0,19.0,1019.2,No
8.8,28.7,NE,39.0,29.0,45.0,1019.2,No
10.2,31.3,E,35.0,35.0,42.0,1019.0,No
9.5,33.0,S,22.0,56.0,24.0,1018.8,No
9.6,34.3,E,26.0,45.0,24.0,1018.2,No
12.1,34.3,E,26.0,48.0,28.0,1017.7,No
16.6,34.7,E,31.0,67.0,33.0,1018.1,No
18.2,35.5,ESE,41.0,65.0,27.0,1018.4,No
22.6,33.6,SE,46.0,53.0,40.0,1020.1,No
17.4,30.7,SSE,46.0,28.0,42.0,1021.2,No
16.2,31.6,,,27.0,26.0,1020.4,No
13.3,32.0,E,43.0,73.0,28.0,1019.2,No
13.0,32.0,ENE,43.0,70.0,32.0,1017.8,No
21.6,33.1,E,33.0,44.0,33.0,1010.5,No
21.3,36.1,E,33.0,39.0,27.0,1006.9,No
22.9,37.7,ENE,39.0,35.0,22.0,1006.0,No
24.0,39.0,S,39.0,33.0,21.0,1006.9,No
24.3,39.7,S,46.0,36.0,17.0,1007.9,No
26.6,38.6,WSW,33.0,41.0,21.0,1008.3,No
26.9,39.4,SSE,54.0,39.0,24.0,1008.9,No
24.4,40.0,SE,54.0,54.0,24.0,1010.4,No
25.4,39.8,NE,37.0,40.0,20.0,1010.7,No
23.9,39.5,ENE,41.0,26.0,13.0,1010.3,No
20.6,40.9,S,57.0,22.0,13.0,1009.2,No
22.3,37.3,S,52.0,56.0,24.0,1012.6,No
19.8,33.8,ESE,39.0,34.0,24.0,1013.8,No
17.2,35.9,E,35.0,29.0,13.0,1015.3,No
19.1,37.9,SE,43.0,20.0,10.0,1016.1,No
21.9,35.4,ESE,46.0,33.0,20.0,1018.6,No
19.6,34.9,E,35.0,32.0,20.0,1016.3,No
20.0,36.6,E,30.0,17.0,15.0,1015.6,No
19.7,39.6,WSW,30.0,17.0,13.0,1014.8,No
25.9,39.8,SSW,39.0,25.0,17.0,1010.4,No
22.9,37.8,S,35.0,39.0,17.0,1013.9,No
22.4,34.6,E,46.0,41.0,25.0,1014.9,No
22.5,37.2,SSW,61.0,28.0,21.0,1015.6,No
19.6,38.0,N,46.0,20.0,22.0,1010.1,No
25.4,34.7,SW,50.0,61.0,39.0,1009.7,Yes
14.9,26.5,E,50.0,58.0,49.0,1017.0,Yes
13.6,27.3,E,44.0,61.0,36.0,1020.1,No
16.0,27.7,E,44.0,46.0,29.0,1019.9,No
15.0,29.9,E,46.0,43.0,23.0,1019.1,No
15.4,29.7,ENE,44.0,40.0,23.0,1019.6,No
19.3,29.1,ENE,35.0,36.0,28.0,1019.4,No
14.5,31.5,NE,39.0,51.0,25.0,1018.7,No
17.4,32.7,E,39.0,33.0,18.0,1017.9,No
17.2,32.3,E,43.0,35.0,18.0,1019.7,No
17.1,31.7,E,46.0,31.0,16.0,1020.7,No
14.9,31.8,SE,52.0,30.0,16.0,1019.8,No
14.8,31.1,ESE,50.0,30.0,16.0,1018.5,No
15.1,30.6,E,43.0,28.0,17.0,1018.4,No
11.8,32.0,ENE,30.0,34.0,16.0,1017.2,No
15.0,33.7,SSW,28.0,31.0,14.0,1015.2,No
18.5,32.4,SE,30.0,34.0,26.0,1013.1,No
15.5,29.9,ENE,35.0,48.0,29.0,1015.9,No
14.9,31.9,SSE,28.0,38.0,21.0,1015.2,No
16.0,32.6,ENE,31.0,32.0,19.0,1015.6,No
16.1,33.5,ENE,31.0,33.0,19.0,1017.6,No
15.9,36.0,NNW,30.0,35.0,15.0,1015.0,No
15.4,33.8,S,39.0,31.0,26.0,1010.5,No
15.7,31.2,ENE,31.0,46.0,29.0,1014.1,No
16.3,29.9,ENE,39.0,47.0,28.0,1017.4,No
14.6,29.3,E,39.0,41.0,24.0,1021.2,No
13.8,28.9,ENE,39.0,40.0,21.0,1023.0,No
11.0,29.6,ENE,48.0,34.0,14.0,1022.7,No
8.4,29.2,NE,22.0,27.0,16.0,1020.6,No
11.0,30.8,S,28.0,36.0,12.0,1019.1,No
8.4,32.6,NNW,24.0,32.0,10.0,1019.2,No
11.9,32.8,SSE,37.0,21.0,10.0,1020.2,No
11.6,32.5,E,37.0,21.0,11.0,1020.2,No
12.4,32.4,ESE,41.0,21.0,12.0,1019.6,No
14.1,32.8,NNE,35.0,33.0,15.0,1019.9,No
14.3,33.0,NNE,28.0,33.0,15.0,1020.5,No
15.9,29.0,SW,37.0,52.0,28.0,1019.3,No
11.9,31.3,ENE,22.0,44.0,19.0,1017.8,No
12.1,32.6,NNE,43.0,36.0,16.0,1016.6,No
14.4,32.3,ENE,33.0,30.0,16.0,1018.8,No
13.8,30.9,NNE,31.0,39.0,21.0,1018.8,No
13.4,31.9,NW,26.0,61.0,22.0,1019.4,No
15.6,31.3,S,50.0,51.0,34.0,1016.9,Yes
8.1,20.3,SSE,35.0,66.0,37.0,1024.6,No
7.8,17.0,ESE,31.0,59.0,39.0,1021.9,No
3.3,21.6,E,28.0,79.0,30.0,1018.9,No
5.1,23.1,NE,35.0,59.0,38.0,1019.3,No
5.5,23.7,E,30.0,60.0,25.0,1020.9,No
9.9,18.5,SE,39.0,69.0,47.0,1023.5,No
8.3,19.8,E,46.0,75.0,39.0,1026.5,No
8.3,20.4,NE,48.0,68.0,32.0,1026.5,No
5.9,20.5,ENE,46.0,58.0,27.0,1025.0,No
5.6,20.8,E,39.0,60.0,30.0,1023.1,No
5.8,24.5,N,30.0,61.0,27.0,1020.3,No
7.3,27.4,N,31.0,59.0,23.0,1018.5,No
14.4,24.7,NNE,24.0,61.0,44.0,1017.3,Yes
10.9,24.3,E,24.0,78.0,44.0,1022.2,No
10.2,26.2,ENE,24.0,76.0,37.0,1019.9,No
11.9,21.5,S,43.0,78.0,34.0,1019.0,No
3.1,17.3,S,33.0,81.0,45.0,1022.4,No
8.1,19.0,ESE,30.0,73.0,38.0,1019.4,No
5.3,17.9,ESE,43.0,71.0,38.0,1021.7,No
9.2,17.1,E,33.0,66.0,42.0,1021.9,No
9.7,18.7,E,20.0,81.0,45.0,1017.6,No
9.4,18.4,E,26.0,64.0,41.0,1018.1,Yes
3.5,17.9,SSW,19.0,94.0,36.0,1023.2,No
3.5,18.6,ESE,19.0,84.0,34.0,1023.5,No
-0.1,18.2,E,28.0,81.0,31.0,1025.0,No
4.9,18.0,ENE,20.0,63.0,30.0,1023.1,No
9.1,19.3,NNW,31.0,78.0,31.0,1021.6,Yes
8.7,20.1,ESE,35.0,64.0,38.0,1022.4,No
7.6,19.5,ENE,48.0,65.0,34.0,1029.0,No
6.6,18.9,E,46.0,65.0,29.0,1032.2,No
4.4,19.1,ESE,43.0,70.0,34.0,1030.6,No
3.8,19.5,E,35.0,71.0,33.0,1027.8,No
1.5,21.3,WNW,22.0,69.0,28.0,1023.8,No
0.4,23.0,WNW,28.0,64.0,24.0,1019.9,No
6.3,18.7,E,31.0,51.0,37.0,1022.5,No
5.5,21.5,E,26.0,67.0,26.0,1023.4,No
4.7,22.5,NE,43.0,54.0,22.0,1025.9,No
5.7,19.2,E,48.0,47.0,26.0,1029.3,No
9.0,23.1,E,35.0,92.0,49.0,1024.4,No
10.2,27.9,WNW,44.0,85.0,30.0,1020.5,No
10.5,28.4,WNW,46.0,80.0,33.0,1016.6,No
8.7,24.8,SE,26.0,61.0,33.0,1021.2,No
8.0,23.0,E,39.0,70.0,39.0,1024.1,No
7.5,26.4,NNW,31.0,74.0,35.0,1021.6,No
8.4,28.6,NNW,67.0,77.0,22.0,1013.0,No
4.4,19.9,WSW,41.0,54.0,25.0,1016.0,No
2.3,15.8,SSE,37.0,72.0,39.0,1021.2,No
1.5,16.8,SE,44.0,64.0,32.0,1025.8,No
0.9,16.1,SSE,28.0,74.0,38.0,1023.7,No
-0.2,17.4,E,33.0,63.0,30.0,1026.4,No
2.9,17.9,E,41.0,62.0,27.0,1030.6,No
2.3,18.8,E,50.0,55.0,25.0,1030.4,No
-0.9,20.3,ENE,31.0,54.0,21.0,1027.9,No
1.4,21.9,NNW,28.0,54.0,16.0,1024.5,No
-0.1,25.2,NW,54.0,44.0,15.0,1019.1,No
2.8,24.9,SW,33.0,38.0,23.0,1019.6,No
3.5,22.9,E,39.0,57.0,27.0,1024.0,No
6.1,21.3,E,52.0,58.0,29.0,1024.4,No
5.8,22.5,ENE,35.0,50.0,26.0,1021.9,No
5.6,24.8,SSW,28.0,48.0,24.0,1020.0,No
6.5,23.8,E,33.0,41.0,18.0,1023.9,No
2.1,22.7,SSW,30.0,54.0,25.0,1026.8,No
0.7,23.5,ESE,30.0,50.0,21.0,1025.6,No
1.9,25.2,NW,33.0,49.0,15.0,1023.1,No
1.3,27.2,W,33.0,38.0,12.0,1020.4,No
3.9,27.0,SW,28.0,37.0,15.0,1020.7,No
5.9,27.9,NE,22.0,43.0,15.0,1020.6,No
6.2,29.6,NNW,35.0,44.0,12.0,1018.6,No
6.7,30.5,NNW,35.0,36.0,12.0,1017.7,No
6.2,31.5,NW,43.0,39.0,11.0,1015.6,No
11.0,26.1,SE,33.0,55.0,33.0,1017.7,No
8.6,29.3,NW,35.0,49.0,20.0,1017.9,No
10.3,25.8,S,43.0,28.0,17.0,1018.5,No
9.3,26.4,E,48.0,38.0,21.0,1020.4,No
13.9,25.5,WSW,48.0,36.0,21.0,1010.7,No
1.8,22.2,SSW,28.0,31.0,12.0,1020.8,No
2.2,26.0,SSE,24.0,26.0,9.0,1021.0,No
5.6,24.9,ESE,43.0,36.0,18.0,1021.7,No
8.8,23.0,E,43.0,53.0,29.0,1022.4,No
7.1,22.7,S,30.0,47.0,23.0,1022.4,No
2.9,21.6,SSE,35.0,37.0,23.0,1024.7,No
2.0,23.2,SE,31.0,47.0,21.0,1026.3,No
8.0,24.6,ESE,33.0,40.0,19.0,1025.8,No
5.2,25.4,ENE,31.0,40.0,15.0,1024.7,No
3.8,29.1,NNW,43.0,34.0,10.0,1021.8,No
5.6,31.1,NNE,39.0,23.0,11.0,1019.9,No
6.2,32.7,NNW,63.0,26.0,9.0,1016.5,No
9.4,29.3,NW,37.0,32.0,15.0,1017.3,No
8.2,34.6,NW,65.0,29.0,13.0,1014.5,No
11.2,32.7,NNW,39.0,29.0,18.0,1017.7,No
13.0,35.4,WNW,39.0,28.0,17.0,1020.6,No
14.9,34.2,W,43.0,33.0,17.0,1022.2,No
16.0,35.0,N,35.0,36.0,12.0,1022.0,No
12.9,34.9,N,43.0,20.0,10.0,1021.1,No
13.7,33.7,NNE,35.0,29.0,11.0,1021.9,No
11.3,33.5,NNE,24.0,25.0,9.0,1022.2,No
13.4,32.9,NE,35.0,20.0,8.0,1020.4,No
9.3,33.1,N,43.0,19.0,9.0,1018.4,No
11.6,33.4,WNW,48.0,30.0,11.0,1015.8,No
11.7,31.5,NE,41.0,31.0,17.0,1015.7,No
11.8,35.4,NW,50.0,28.0,11.0,1013.2,No
16.7,32.7,WSW,57.0,23.0,15.0,1011.9,No
10.2,30.0,NE,39.0,27.0,13.0,1017.0,No
7.6,34.2,NW,61.0,22.0,11.0,1011.8,No
13.4,32.1,W,69.0,23.0,10.0,1009.0,No
9.4,26.9,S,33.0,37.0,22.0,1015.9,No
6.9,31.6,WNW,54.0,30.0,10.0,1013.2,No
9.6,26.8,S,52.0,27.0,15.0,1015.2,No
6.6,28.4,SSW,31.0,24.0,8.0,1015.0,No
3.7,31.9,NE,37.0,14.0,6.0,1016.6,No
8.4,35.2,WNW,43.0,14.0,7.0,1014.1,No
10.9,37.3,NW,63.0,11.0,7.0,1011.4,No
14.3,36.0,NW,59.0,11.0,7.0,1009.2,No
10.4,35.5,NW,44.0,16.0,7.0,1011.8,No
10.9,36.3,W,69.0,20.0,8.0,1013.4,No
15.0,30.2,S,50.0,30.0,15.0,1019.0,No
12.4,33.7,WSW,35.0,17.0,8.0,1016.4,No
13.4,33.4,E,50.0,24.0,10.0,1018.3,No
13.7,35.9,NNW,35.0,35.0,12.0,1014.7,No
15.0,36.8,NNW,70.0,25.0,15.0,1010.6,No
14.8,29.7,S,59.0,47.0,21.0,1018.9,No
10.7,31.7,S,39.0,20.0,9.0,1020.2,No
13.6,30.1,ESE,39.0,34.0,11.0,1022.8,No
10.3,31.7,NE,41.0,20.0,6.0,1020.3,No
9.1,35.3,E,26.0,11.0,5.0,1014.8,No
11.0,38.5,NNW,35.0,12.0,6.0,1011.1,No
12.8,41.1,SW,44.0,12.0,5.0,1010.6,No
21.1,41.2,NW,43.0,13.0,4.0,1013.6,No
15.8,41.4,NNW,50.0,15.0,4.0,1012.3,No
17.9,33.6,S,50.0,20.0,19.0,1012.3,No
15.7,29.7,ESE,54.0,47.0,19.0,1017.7,No
15.9,37.8,W,59.0,24.0,8.0,1011.8,No
15.4,27.1,SSE,54.0,46.0,17.0,1019.2,No
11.2,26.3,E,59.0,26.0,14.0,1023.0,No
10.5,30.9,E,30.0,20.0,10.0,1021.0,No
9.5,38.1,W,57.0,15.0,9.0,1015.3,No
18.0,32.0,SSE,44.0,46.0,18.0,1018.8,No
15.8,33.4,ENE,46.0,20.0,10.0,1019.5,No
15.3,39.9,NW,43.0,8.0,6.0,1015.1,No
20.1,40.4,NNE,63.0,8.0,8.0,1010.5,No
23.8,35.1,SSW,52.0,30.0,19.0,1010.1,No
16.0,30.2,S,43.0,42.0,18.0,1017.3,No
16.6,29.6,ESE,41.0,42.0,23.0,1018.8,No
12.4,28.4,E,54.0,28.0,16.0,1021.7,No
11.9,31.9,ESE,48.0,22.0,9.0,1022.4,No
13.8,35.0,ENE,35.0,9.0,6.0,1022.0,No
14.2,37.9,S,33.0,6.0,6.0,1018.0,No
18.8,36.6,SSE,46.0,23.0,11.0,1015.9,No
18.3,32.3,E,48.0,27.0,14.0,1019.6,No
16.6,33.1,E,41.0,22.0,13.0,1019.0,No
15.8,35.1,E,39.0,12.0,10.0,1019.2,No
16.9,36.6,ESE,35.0,10.0,7.0,1018.0,No
15.7,36.8,SSE,39.0,7.0,5.0,1017.2,No
14.9,38.2,E,46.0,8.0,5.0,1017.2,No
21.3,38.3,ENE,57.0,15.0,9.0,1018.4,No
20.7,38.9,E,39.0,9.0,7.0,1017.0,No
18.7,41.4,NW,56.0,9.0,6.0,1012.8,No
22.6,42.4,NNW,59.0,10.0,6.0,1007.7,No
18.7,31.7,SE,41.0,62.0,31.0,1013.1,No
18.5,31.6,ESE,48.0,29.0,20.0,1015.3,No
16.5,31.1,ESE,48.0,22.0,15.0,1016.4,No
15.7,30.2,E,52.0,18.0,11.0,1016.3,No
13.3,31.7,S,61.0,14.0,8.0,1014.8,No
14.7,35.9,ENE,46.0,9.0,7.0,1014.1,No
17.4,38.2,W,37.0,9.0,8.0,1013.9,No
21.1,38.8,WSW,70.0,13.0,9.0,1009.9,No
21.1,34.6,SSE,35.0,29.0,17.0,1010.2,No
16.6,34.6,ENE,48.0,20.0,8.0,1011.1,No
21.7,34.2,ENE,50.0,12.0,10.0,1009.3,No
20.0,35.8,SSW,54.0,26.0,18.0,1008.1,Yes
17.9,33.9,S,54.0,78.0,27.0,1009.5,No
18.3,29.3,S,41.0,84.0,37.0,1011.4,No
18.0,36.3,SE,48.0,53.0,24.0,1011.2,No
20.1,34.0,NE,59.0,29.0,31.0,1008.0,Yes
17.9,36.0,NE,44.0,58.0,24.0,1007.9,No
20.8,35.8,SSW,76.0,37.0,30.0,1005.7,No
23.3,30.4,SE,57.0,43.0,48.0,1007.9,No
19.4,39.6,N,44.0,36.0,14.0,1009.1,Yes
17.0,36.8,ESE,35.0,45.0,30.0,1009.4,No
26.1,39.1,W,65.0,33.0,22.0,1008.5,Yes
22.7,39.4,NNW,44.0,52.0,25.0,1010.3,No
25.7,41.4,SW,46.0,27.0,17.0,1010.4,No
29.3,41.7,WNW,57.0,32.0,21.0,1006.9,No
20.9,33.1,SSW,50.0,46.0,31.0,1010.4,No
16.6,31.5,SSE,46.0,33.0,9.0,1015.8,No
14.9,33.6,E,54.0,20.0,9.0,1015.8,No
16.2,37.6,E,37.0,15.0,8.0,1013.5,No
21.4,39.8,SSW,52.0,19.0,16.0,1010.8,Yes
23.3,35.1,S,44.0,85.0,38.0,1010.0,No
21.3,33.2,S,43.0,48.0,24.0,1012.8,No
22.0,26.1,SE,44.0,22.0,35.0,1012.2,No
14.1,33.6,ESE,37.0,35.0,14.0,1013.4,No
16.0,36.0,E,31.0,14.0,9.0,1013.9,No
20.7,36.4,ESE,43.0,17.0,9.0,1015.2,No
20.6,37.3,ESE,46.0,13.0,9.0,1014.1,No
22.2,39.1,ENE,41.0,14.0,8.0,1013.5,No
19.7,40.1,ESE,44.0,27.0,8.0,1012.5,No
24.4,40.2,NNW,56.0,8.0,7.0,1011.7,No
23.3,42.7,WSW,44.0,15.0,6.0,1010.6,No
25.5,43.0,SW,74.0,26.0,13.0,1007.9,Yes
18.0,28.6,NE,39.0,48.0,41.0,1014.1,No
15.9,35.7,S,33.0,57.0,18.0,1012.0,No
18.7,39.1,S,39.0,47.0,15.0,1012.2,No
19.5,40.5,NE,35.0,28.0,12.0,1009.9,No
19.5,43.8,SSE,43.0,13.0,8.0,1008.4,No
24.5,43.1,NE,46.0,21.0,8.0,1010.4,No
23.8,43.1,NNW,69.0,35.0,17.0,1010.3,No
22.1,43.0,W,56.0,29.0,14.0,1010.1,No
24.7,44.4,W,54.0,26.0,15.0,1007.5,No
31.0,42.7,WSW,54.0,34.0,16.0,1008.1,No
23.1,37.4,SSE,50.0,48.0,12.0,1012.0,No
21.5,35.9,SE,37.0,31.0,15.0,1013.3,No
20.0,36.5,SSE,44.0,13.0,10.0,1012.7,No
18.3,36.0,SE,57.0,29.0,11.0,1016.0,No
16.0,35.0,E,44.0,19.0,8.0,1016.4,No
17.2,36.3,E,46.0,14.0,7.0,1012.8,No
18.4,37.6,SE,37.0,11.0,6.0,1011.3,No
16.5,39.7,SE,44.0,9.0,6.0,1011.6,No
22.5,41.4,SE,52.0,8.0,7.0,1013.2,No
26.2,41.6,ESE,63.0,18.0,10.0,1011.0,No
24.9,39.5,E,57.0,22.0,25.0,1007.2,No
24.4,40.5,E,46.0,30.0,21.0,1006.7,No
23.3,40.0,ENE,56.0,31.0,16.0,1007.2,No
23.0,35.3,N,52.0,66.0,28.0,1007.3,No
26.0,38.6,ENE,50.0,40.0,30.0,1006.9,No
26.4,39.1,E,43.0,13.0,30.0,1007.6,No
29.3,42.3,WSW,56.0,37.0,24.0,1005.7,Yes
21.6,36.3,E,41.0,32.0,25.0,1010.7,No
24.3,40.2,SE,57.0,19.0,20.0,1007.9,No
24.3,37.8,E,104.0,46.0,27.0,1007.9,No
23.3,41.2,E,44.0,45.0,14.0,1007.9,No
25.0,41.9,E,43.0,19.0,11.0,1006.4,No
25.3,41.4,E,54.0,15.0,8.0,1005.5,No
19.9,40.7,E,43.0,11.0,7.0,1002.7,No
27.5,40.4,SE,46.0,32.0,14.0,1002.3,No
21.3,37.6,ENE,50.0,50.0,21.0,1006.7,No
23.0,39.2,E,56.0,29.0,16.0,1007.1,No
24.1,39.5,E,59.0,28.0,16.0,1007.1,No
23.5,38.9,NE,46.0,27.0,16.0,1006.3,No
21.8,41.0,ESE,59.0,29.0,15.0,1007.8,No
24.9,40.8,NW,65.0,24.0,16.0,1007.0,Yes
26.2,38.2,ENE,59.0,54.0,34.0,1005.3,No
27.3,37.2,NE,76.0,47.0,37.0,1003.6,Yes
22.0,30.3,SSW,41.0,70.0,47.0,1004.7,No
16.6,34.0,ENE,48.0,55.0,21.0,1010.0,No
17.3,35.7,SE,35.0,32.0,12.0,1010.5,No
17.5,36.7,S,44.0,20.0,10.0,1010.0,No
20.1,32.6,SE,44.0,46.0,17.0,1010.9,No
17.7,32.5,SE,43.0,44.0,21.0,1014.3,No
